gene_id	gene_biotype
ENSSSCG00000001576	protein_coding
ENSSSCG00000001577	protein_coding
ENSSSCG00000001578	protein_coding
ENSSSCG00000001582	protein_coding
ENSSSCG00000001589	protein_coding
ENSSSCG00000001592	protein_coding
ENSSSCG00000001594	protein_coding
ENSSSCG00000001595	protein_coding
ENSSSCG00000001596	protein_coding
ENSSSCG00000001597	protein_coding
ENSSSCG00000001611	protein_coding
ENSSSCG00000001612	protein_coding
ENSSSCG00000001613	protein_coding
ENSSSCG00000001616	protein_coding
ENSSSCG00000001618	protein_coding
ENSSSCG00000001619	protein_coding
ENSSSCG00000001620	protein_coding
ENSSSCG00000001621	protein_coding
ENSSSCG00000001624	protein_coding
ENSSSCG00000001625	protein_coding
ENSSSCG00000001629	protein_coding
ENSSSCG00000001636	protein_coding
ENSSSCG00000001637	protein_coding
ENSSSCG00000001638	protein_coding
ENSSSCG00000001639	protein_coding
ENSSSCG00000001641	protein_coding
ENSSSCG00000001646	protein_coding
ENSSSCG00000001650	protein_coding
ENSSSCG00000001651	protein_coding
ENSSSCG00000001653	protein_coding
ENSSSCG00000001654	protein_coding
ENSSSCG00000001655	protein_coding
ENSSSCG00000001656	protein_coding
ENSSSCG00000001657	protein_coding
ENSSSCG00000001658	protein_coding
ENSSSCG00000001659	protein_coding
ENSSSCG00000001660	protein_coding
ENSSSCG00000001661	protein_coding
ENSSSCG00000001664	protein_coding
ENSSSCG00000001667	protein_coding
ENSSSCG00000001672	protein_coding
ENSSSCG00000001676	protein_coding
ENSSSCG00000001679	protein_coding
ENSSSCG00000001680	protein_coding
ENSSSCG00000001682	protein_coding
ENSSSCG00000001683	protein_coding
ENSSSCG00000001688	protein_coding
ENSSSCG00000001689	protein_coding
ENSSSCG00000001691	protein_coding
ENSSSCG00000001692	protein_coding
ENSSSCG00000001695	protein_coding
ENSSSCG00000001696	protein_coding
ENSSSCG00000001697	protein_coding
ENSSSCG00000001698	protein_coding
ENSSSCG00000001700	protein_coding
ENSSSCG00000001701	protein_coding
ENSSSCG00000001702	protein_coding
ENSSSCG00000001703	protein_coding
ENSSSCG00000001705	protein_coding
ENSSSCG00000001706	protein_coding
ENSSSCG00000001708	protein_coding
ENSSSCG00000001709	protein_coding
ENSSSCG00000001710	protein_coding
ENSSSCG00000001715	protein_coding
ENSSSCG00000001716	protein_coding
ENSSSCG00000001718	protein_coding
ENSSSCG00000001720	protein_coding
ENSSSCG00000001723	protein_coding
ENSSSCG00000001724	protein_coding
ENSSSCG00000001725	protein_coding
ENSSSCG00000001726	protein_coding
ENSSSCG00000001727	protein_coding
ENSSSCG00000001729	protein_coding
ENSSSCG00000001731	protein_coding
ENSSSCG00000001732	protein_coding
ENSSSCG00000001734	pseudogene
ENSSSCG00000001735	protein_coding
ENSSSCG00000001736	protein_coding
ENSSSCG00000001738	protein_coding
ENSSSCG00000001739	protein_coding
ENSSSCG00000001741	protein_coding
ENSSSCG00000001743	protein_coding
ENSSSCG00000001744	protein_coding
ENSSSCG00000001746	protein_coding
ENSSSCG00000001748	protein_coding
ENSSSCG00000001749	protein_coding
ENSSSCG00000001750	protein_coding
ENSSSCG00000001751	protein_coding
ENSSSCG00000001752	protein_coding
ENSSSCG00000001755	protein_coding
ENSSSCG00000001756	protein_coding
ENSSSCG00000001757	protein_coding
ENSSSCG00000001760	protein_coding
ENSSSCG00000001762	protein_coding
ENSSSCG00000001764	protein_coding
ENSSSCG00000001765	protein_coding
ENSSSCG00000001769	protein_coding
ENSSSCG00000001770	protein_coding
ENSSSCG00000001771	protein_coding
ENSSSCG00000001773	protein_coding
ENSSSCG00000001775	protein_coding
ENSSSCG00000001776	protein_coding
ENSSSCG00000001779	protein_coding
ENSSSCG00000001780	protein_coding
ENSSSCG00000001782	protein_coding
ENSSSCG00000001786	protein_coding
ENSSSCG00000001787	protein_coding
ENSSSCG00000001788	protein_coding
ENSSSCG00000001789	protein_coding
ENSSSCG00000001790	protein_coding
ENSSSCG00000001792	protein_coding
ENSSSCG00000001793	protein_coding
ENSSSCG00000001795	protein_coding
ENSSSCG00000001798	protein_coding
ENSSSCG00000001800	protein_coding
ENSSSCG00000001801	protein_coding
ENSSSCG00000001804	protein_coding
ENSSSCG00000001805	protein_coding
ENSSSCG00000001806	protein_coding
ENSSSCG00000001807	protein_coding
ENSSSCG00000001808	protein_coding
ENSSSCG00000001810	protein_coding
ENSSSCG00000001814	protein_coding
ENSSSCG00000001816	protein_coding
ENSSSCG00000001817	protein_coding
ENSSSCG00000001818	protein_coding
ENSSSCG00000001819	protein_coding
ENSSSCG00000001820	protein_coding
ENSSSCG00000001821	protein_coding
ENSSSCG00000001822	protein_coding
ENSSSCG00000001823	protein_coding
ENSSSCG00000001824	protein_coding
ENSSSCG00000001825	protein_coding
ENSSSCG00000001826	protein_coding
ENSSSCG00000001830	protein_coding
ENSSSCG00000001832	protein_coding
ENSSSCG00000001834	protein_coding
ENSSSCG00000001835	protein_coding
ENSSSCG00000001836	protein_coding
ENSSSCG00000001837	protein_coding
ENSSSCG00000001838	protein_coding
ENSSSCG00000001840	protein_coding
ENSSSCG00000001841	protein_coding
ENSSSCG00000001844	protein_coding
ENSSSCG00000001846	protein_coding
ENSSSCG00000001847	protein_coding
ENSSSCG00000001848	protein_coding
ENSSSCG00000001849	protein_coding
ENSSSCG00000001850	protein_coding
ENSSSCG00000001852	protein_coding
ENSSSCG00000001858	protein_coding
ENSSSCG00000001862	protein_coding
ENSSSCG00000001863	protein_coding
ENSSSCG00000001865	protein_coding
ENSSSCG00000001866	protein_coding
ENSSSCG00000001867	protein_coding
ENSSSCG00000001868	protein_coding
ENSSSCG00000001869	protein_coding
ENSSSCG00000001871	protein_coding
ENSSSCG00000001872	protein_coding
ENSSSCG00000001873	protein_coding
ENSSSCG00000001875	protein_coding
ENSSSCG00000001877	protein_coding
ENSSSCG00000001878	protein_coding
ENSSSCG00000001879	protein_coding
ENSSSCG00000001880	protein_coding
ENSSSCG00000001881	protein_coding
ENSSSCG00000001882	protein_coding
ENSSSCG00000001884	protein_coding
ENSSSCG00000001885	protein_coding
ENSSSCG00000001887	protein_coding
ENSSSCG00000001888	protein_coding
ENSSSCG00000001892	protein_coding
ENSSSCG00000001895	protein_coding
ENSSSCG00000001898	protein_coding
ENSSSCG00000001899	protein_coding
ENSSSCG00000001900	protein_coding
ENSSSCG00000001901	protein_coding
ENSSSCG00000001903	protein_coding
ENSSSCG00000001904	protein_coding
ENSSSCG00000001905	protein_coding
ENSSSCG00000001906	protein_coding
ENSSSCG00000001907	protein_coding
ENSSSCG00000001908	protein_coding
ENSSSCG00000001909	protein_coding
ENSSSCG00000001910	protein_coding
ENSSSCG00000001912	protein_coding
ENSSSCG00000001913	protein_coding
ENSSSCG00000001914	protein_coding
ENSSSCG00000001915	protein_coding
ENSSSCG00000001916	protein_coding
ENSSSCG00000001917	protein_coding
ENSSSCG00000001918	protein_coding
ENSSSCG00000001920	protein_coding
ENSSSCG00000001921	protein_coding
ENSSSCG00000001924	protein_coding
ENSSSCG00000001925	protein_coding
ENSSSCG00000001926	protein_coding
ENSSSCG00000001927	protein_coding
ENSSSCG00000001928	protein_coding
ENSSSCG00000001930	protein_coding
ENSSSCG00000001931	protein_coding
ENSSSCG00000001932	protein_coding
ENSSSCG00000001934	protein_coding
ENSSSCG00000001938	protein_coding
ENSSSCG00000001939	protein_coding
ENSSSCG00000001942	protein_coding
ENSSSCG00000001944	protein_coding
ENSSSCG00000001945	protein_coding
ENSSSCG00000001946	protein_coding
ENSSSCG00000001947	protein_coding
ENSSSCG00000001949	protein_coding
ENSSSCG00000001950	protein_coding
ENSSSCG00000001952	protein_coding
ENSSSCG00000001955	protein_coding
ENSSSCG00000001958	protein_coding
ENSSSCG00000001959	protein_coding
ENSSSCG00000001960	protein_coding
ENSSSCG00000001963	protein_coding
ENSSSCG00000001964	protein_coding
ENSSSCG00000001966	protein_coding
ENSSSCG00000001968	protein_coding
ENSSSCG00000001970	protein_coding
ENSSSCG00000001971	protein_coding
ENSSSCG00000001972	protein_coding
ENSSSCG00000001973	protein_coding
ENSSSCG00000001974	protein_coding
ENSSSCG00000001975	protein_coding
ENSSSCG00000001977	protein_coding
ENSSSCG00000001978	protein_coding
ENSSSCG00000001979	protein_coding
ENSSSCG00000001982	protein_coding
ENSSSCG00000001983	protein_coding
ENSSSCG00000001984	protein_coding
ENSSSCG00000001985	protein_coding
ENSSSCG00000001986	protein_coding
ENSSSCG00000001987	protein_coding
ENSSSCG00000001988	protein_coding
ENSSSCG00000001989	protein_coding
ENSSSCG00000001990	protein_coding
ENSSSCG00000001991	protein_coding
ENSSSCG00000001992	protein_coding
ENSSSCG00000001993	protein_coding
ENSSSCG00000001994	protein_coding
ENSSSCG00000002000	protein_coding
ENSSSCG00000002001	protein_coding
ENSSSCG00000002002	protein_coding
ENSSSCG00000002003	protein_coding
ENSSSCG00000002004	protein_coding
ENSSSCG00000002005	protein_coding
ENSSSCG00000002006	protein_coding
ENSSSCG00000002007	protein_coding
ENSSSCG00000002008	protein_coding
ENSSSCG00000002009	protein_coding
ENSSSCG00000002010	protein_coding
ENSSSCG00000002011	protein_coding
ENSSSCG00000002012	protein_coding
ENSSSCG00000002013	protein_coding
ENSSSCG00000002014	protein_coding
ENSSSCG00000002015	protein_coding
ENSSSCG00000002016	protein_coding
ENSSSCG00000002020	protein_coding
ENSSSCG00000002023	protein_coding
ENSSSCG00000002025	protein_coding
ENSSSCG00000002026	protein_coding
ENSSSCG00000002028	protein_coding
ENSSSCG00000002029	protein_coding
ENSSSCG00000002032	protein_coding
ENSSSCG00000002033	protein_coding
ENSSSCG00000002034	protein_coding
ENSSSCG00000002035	protein_coding
ENSSSCG00000002036	protein_coding
ENSSSCG00000002037	protein_coding
ENSSSCG00000002038	protein_coding
ENSSSCG00000002039	protein_coding
ENSSSCG00000002040	protein_coding
ENSSSCG00000002041	protein_coding
ENSSSCG00000002042	protein_coding
ENSSSCG00000002045	protein_coding
ENSSSCG00000002050	protein_coding
ENSSSCG00000002051	protein_coding
ENSSSCG00000002052	protein_coding
ENSSSCG00000002062	protein_coding
ENSSSCG00000002071	protein_coding
ENSSSCG00000002077	protein_coding
ENSSSCG00000002078	protein_coding
ENSSSCG00000002081	protein_coding
ENSSSCG00000002084	protein_coding
ENSSSCG00000002097	protein_coding
ENSSSCG00000002099	protein_coding
ENSSSCG00000002105	protein_coding
ENSSSCG00000002106	protein_coding
ENSSSCG00000002127	protein_coding
ENSSSCG00000002129	protein_coding
ENSSSCG00000002130	protein_coding
ENSSSCG00000002131	protein_coding
ENSSSCG00000002134	protein_coding
ENSSSCG00000002135	protein_coding
ENSSSCG00000002138	protein_coding
ENSSSCG00000002140	protein_coding
ENSSSCG00000002142	protein_coding
ENSSSCG00000002143	protein_coding
ENSSSCG00000002144	protein_coding
ENSSSCG00000002145	protein_coding
ENSSSCG00000002148	protein_coding
ENSSSCG00000002170	protein_coding
ENSSSCG00000002175	protein_coding
ENSSSCG00000002187	protein_coding
ENSSSCG00000002188	pseudogene
ENSSSCG00000002190	protein_coding
ENSSSCG00000002191	protein_coding
ENSSSCG00000002202	protein_coding
ENSSSCG00000002235	protein_coding
ENSSSCG00000002241	protein_coding
ENSSSCG00000002243	protein_coding
ENSSSCG00000002245	protein_coding
ENSSSCG00000002251	protein_coding
ENSSSCG00000002252	protein_coding
ENSSSCG00000002254	protein_coding
ENSSSCG00000002257	protein_coding
ENSSSCG00000002258	protein_coding
ENSSSCG00000002259	protein_coding
ENSSSCG00000002260	protein_coding
ENSSSCG00000002262	protein_coding
ENSSSCG00000002263	protein_coding
ENSSSCG00000002265	protein_coding
ENSSSCG00000002266	protein_coding
ENSSSCG00000002267	protein_coding
ENSSSCG00000002268	protein_coding
ENSSSCG00000002269	protein_coding
ENSSSCG00000002270	protein_coding
ENSSSCG00000002274	pseudogene
ENSSSCG00000002275	protein_coding
ENSSSCG00000002276	protein_coding
ENSSSCG00000002277	protein_coding
ENSSSCG00000002279	protein_coding
ENSSSCG00000002280	protein_coding
ENSSSCG00000002281	protein_coding
ENSSSCG00000002283	protein_coding
ENSSSCG00000002284	protein_coding
ENSSSCG00000002285	protein_coding
ENSSSCG00000002286	protein_coding
ENSSSCG00000002287	protein_coding
ENSSSCG00000002290	protein_coding
ENSSSCG00000002292	protein_coding
ENSSSCG00000002294	protein_coding
ENSSSCG00000002295	protein_coding
ENSSSCG00000002296	protein_coding
ENSSSCG00000002297	protein_coding
ENSSSCG00000002298	protein_coding
ENSSSCG00000002305	protein_coding
ENSSSCG00000002306	protein_coding
ENSSSCG00000002307	protein_coding
ENSSSCG00000002309	protein_coding
ENSSSCG00000002310	protein_coding
ENSSSCG00000002311	protein_coding
ENSSSCG00000002313	protein_coding
ENSSSCG00000002314	protein_coding
ENSSSCG00000002315	protein_coding
ENSSSCG00000002316	protein_coding
ENSSSCG00000002321	protein_coding
ENSSSCG00000002322	protein_coding
ENSSSCG00000002329	protein_coding
ENSSSCG00000002330	protein_coding
ENSSSCG00000002332	protein_coding
ENSSSCG00000002333	protein_coding
ENSSSCG00000002337	protein_coding
ENSSSCG00000002340	protein_coding
ENSSSCG00000002341	protein_coding
ENSSSCG00000002344	protein_coding
ENSSSCG00000002348	protein_coding
ENSSSCG00000002349	protein_coding
ENSSSCG00000002350	protein_coding
ENSSSCG00000002351	protein_coding
ENSSSCG00000002352	protein_coding
ENSSSCG00000002353	protein_coding
ENSSSCG00000002354	protein_coding
ENSSSCG00000002355	protein_coding
ENSSSCG00000002356	protein_coding
ENSSSCG00000002357	protein_coding
ENSSSCG00000002361	protein_coding
ENSSSCG00000002363	protein_coding
ENSSSCG00000002366	protein_coding
ENSSSCG00000002367	protein_coding
ENSSSCG00000002368	protein_coding
ENSSSCG00000002370	protein_coding
ENSSSCG00000002372	protein_coding
ENSSSCG00000002373	protein_coding
ENSSSCG00000002374	protein_coding
ENSSSCG00000002375	protein_coding
ENSSSCG00000002377	protein_coding
ENSSSCG00000002378	protein_coding
ENSSSCG00000002379	protein_coding
ENSSSCG00000002380	protein_coding
ENSSSCG00000002381	protein_coding
ENSSSCG00000002383	protein_coding
ENSSSCG00000002385	protein_coding
ENSSSCG00000002386	protein_coding
ENSSSCG00000002387	protein_coding
ENSSSCG00000002388	protein_coding
ENSSSCG00000002389	protein_coding
ENSSSCG00000002390	protein_coding
ENSSSCG00000002391	protein_coding
ENSSSCG00000002392	pseudogene
ENSSSCG00000002396	protein_coding
ENSSSCG00000002397	protein_coding
ENSSSCG00000002398	protein_coding
ENSSSCG00000002399	protein_coding
ENSSSCG00000002400	protein_coding
ENSSSCG00000002403	protein_coding
ENSSSCG00000002404	protein_coding
ENSSSCG00000002405	protein_coding
ENSSSCG00000002406	protein_coding
ENSSSCG00000002408	protein_coding
ENSSSCG00000002410	protein_coding
ENSSSCG00000002411	protein_coding
ENSSSCG00000002412	protein_coding
ENSSSCG00000002414	protein_coding
ENSSSCG00000002423	protein_coding
ENSSSCG00000002424	protein_coding
ENSSSCG00000002425	protein_coding
ENSSSCG00000002426	protein_coding
ENSSSCG00000002427	protein_coding
ENSSSCG00000002428	protein_coding
ENSSSCG00000002429	protein_coding
ENSSSCG00000002430	protein_coding
ENSSSCG00000002431	protein_coding
ENSSSCG00000002432	protein_coding
ENSSSCG00000002433	protein_coding
ENSSSCG00000002434	protein_coding
ENSSSCG00000002436	protein_coding
ENSSSCG00000002438	protein_coding
ENSSSCG00000002440	protein_coding
ENSSSCG00000002441	protein_coding
ENSSSCG00000002442	protein_coding
ENSSSCG00000002443	protein_coding
ENSSSCG00000002444	protein_coding
ENSSSCG00000002445	protein_coding
ENSSSCG00000002446	protein_coding
ENSSSCG00000002447	protein_coding
ENSSSCG00000002449	protein_coding
ENSSSCG00000002450	protein_coding
ENSSSCG00000002451	protein_coding
ENSSSCG00000002452	protein_coding
ENSSSCG00000002455	protein_coding
ENSSSCG00000002456	protein_coding
ENSSSCG00000002457	protein_coding
ENSSSCG00000002458	protein_coding
ENSSSCG00000002459	protein_coding
ENSSSCG00000002460	protein_coding
ENSSSCG00000002461	protein_coding
ENSSSCG00000002462	protein_coding
ENSSSCG00000002464	protein_coding
ENSSSCG00000002467	protein_coding
ENSSSCG00000002469	protein_coding
ENSSSCG00000002470	protein_coding
ENSSSCG00000002474	protein_coding
ENSSSCG00000002475	protein_coding
ENSSSCG00000002476	protein_coding
ENSSSCG00000002478	protein_coding
ENSSSCG00000002479	protein_coding
ENSSSCG00000002481	protein_coding
ENSSSCG00000002483	protein_coding
ENSSSCG00000002486	protein_coding
ENSSSCG00000002490	protein_coding
ENSSSCG00000002494	protein_coding
ENSSSCG00000002495	protein_coding
ENSSSCG00000002496	protein_coding
ENSSSCG00000002497	protein_coding
ENSSSCG00000002498	protein_coding
ENSSSCG00000002501	pseudogene
ENSSSCG00000002502	protein_coding
ENSSSCG00000002504	protein_coding
ENSSSCG00000002505	protein_coding
ENSSSCG00000002506	protein_coding
ENSSSCG00000002507	protein_coding
ENSSSCG00000002508	protein_coding
ENSSSCG00000002509	protein_coding
ENSSSCG00000002510	protein_coding
ENSSSCG00000002512	protein_coding
ENSSSCG00000002515	protein_coding
ENSSSCG00000002516	protein_coding
ENSSSCG00000002517	protein_coding
ENSSSCG00000002520	protein_coding
ENSSSCG00000002523	protein_coding
ENSSSCG00000002524	protein_coding
ENSSSCG00000002525	protein_coding
ENSSSCG00000002526	protein_coding
ENSSSCG00000002528	protein_coding
ENSSSCG00000002529	pseudogene
ENSSSCG00000002530	protein_coding
ENSSSCG00000002531	protein_coding
ENSSSCG00000002532	protein_coding
ENSSSCG00000002533	protein_coding
ENSSSCG00000002535	protein_coding
ENSSSCG00000002536	protein_coding
ENSSSCG00000002540	protein_coding
ENSSSCG00000002544	protein_coding
ENSSSCG00000002546	protein_coding
ENSSSCG00000002547	protein_coding
ENSSSCG00000002552	protein_coding
ENSSSCG00000002554	protein_coding
ENSSSCG00000002555	protein_coding
ENSSSCG00000002557	protein_coding
ENSSSCG00000002558	protein_coding
ENSSSCG00000002559	protein_coding
ENSSSCG00000002573	protein_coding
ENSSSCG00000002585	protein_coding
ENSSSCG00000002589	protein_coding
ENSSSCG00000002594	protein_coding
ENSSSCG00000002600	pseudogene
ENSSSCG00000002601	protein_coding
ENSSSCG00000002608	protein_coding
ENSSSCG00000002610	protein_coding
ENSSSCG00000002613	protein_coding
ENSSSCG00000002620	protein_coding
ENSSSCG00000002622	protein_coding
ENSSSCG00000002623	protein_coding
ENSSSCG00000002627	protein_coding
ENSSSCG00000002628	protein_coding
ENSSSCG00000002629	protein_coding
ENSSSCG00000002632	protein_coding
ENSSSCG00000002633	protein_coding
ENSSSCG00000002635	protein_coding
ENSSSCG00000002637	protein_coding
ENSSSCG00000002639	protein_coding
ENSSSCG00000002640	protein_coding
ENSSSCG00000002642	protein_coding
ENSSSCG00000002645	protein_coding
ENSSSCG00000002646	protein_coding
ENSSSCG00000002648	protein_coding
ENSSSCG00000002650	protein_coding
ENSSSCG00000002651	protein_coding
ENSSSCG00000002652	protein_coding
ENSSSCG00000002653	protein_coding
ENSSSCG00000002654	protein_coding
ENSSSCG00000002655	protein_coding
ENSSSCG00000002656	protein_coding
ENSSSCG00000002657	protein_coding
ENSSSCG00000002658	protein_coding
ENSSSCG00000002660	protein_coding
ENSSSCG00000002664	protein_coding
ENSSSCG00000002666	protein_coding
ENSSSCG00000002667	protein_coding
ENSSSCG00000002668	protein_coding
ENSSSCG00000002669	protein_coding
ENSSSCG00000002670	protein_coding
ENSSSCG00000002671	protein_coding
ENSSSCG00000002672	protein_coding
ENSSSCG00000002675	protein_coding
ENSSSCG00000002680	protein_coding
ENSSSCG00000002681	protein_coding
